"Commune","Code_postal","Departement","Code_INSEE"
"SINGRIST",67440,"BAS RHIN",67469
"THAL MARMOUTIER",67440,"BAS RHIN",67489
"WESTHOUSE MARMOUTIER",67440,"BAS RHIN",67527
"SCHWEBWILLER",67440,"BAS RHIN",67935
"ST GALL",67440,"BAS RHIN",67936
"LAMPERTHEIM",67450,"BAS RHIN",67256
"MUNDOLSHEIM",67450,"BAS RHIN",67309
"SOUFFELWEYERSHEIM",67460,"BAS RHIN",67471
"BUHL",67470,"BAS RHIN",67069
"CROETTWILLER",67470,"BAS RHIN",67079
"EBERBACH SELTZ",67470,"BAS RHIN",67113
"MOTHERN",67470,"BAS RHIN",67305
"MUNCHHAUSEN",67470,"BAS RHIN",67308
"NIEDERROEDERN",67470,"BAS RHIN",67330
"SCHAFFHOUSE PRES SELTZ",67470,"BAS RHIN",67440
"SELTZ",67470,"BAS RHIN",67463
"TRIMBACH",67470,"BAS RHIN",67494
"WINTZENBACH",67470,"BAS RHIN",67541
"AUENHEIM",67480,"BAS RHIN",67014
"FORSTFELD",67480,"BAS RHIN",67140
"FORT LOUIS",67480,"BAS RHIN",67142
"KAUFFENHEIM",67480,"BAS RHIN",67231
"LEUTENHEIM",67480,"BAS RHIN",67264
"NEUHAEUSEL",67480,"BAS RHIN",67319
"ROESCHWOOG",67480,"BAS RHIN",67405
"ROPPENHEIM",67480,"BAS RHIN",67409
"ROUNTZENHEIM",67480,"BAS RHIN",67418
"ALTENHEIM",67490,"BAS RHIN",67006
"DETTWILLER",67490,"BAS RHIN",67089
"FRIEDOLSHEIM",67490,"BAS RHIN",67145
"GOTTESHEIM",67490,"BAS RHIN",67162
"LITTENHEIM",67490,"BAS RHIN",67269
"LUPSTEIN",67490,"BAS RHIN",67275
"PRINTZHEIM",67490,"BAS RHIN",67380
"BATZENDORF",67500,"BAS RHIN",67023
"HAGUENAU",67500,"BAS RHIN",67180
"NIEDERSCHAEFFOLSHEIM",67500,"BAS RHIN",67331
"WEITBRUCH",67500,"BAS RHIN",67523
"HARTHOUSE",67500,"BAS RHIN",67912
"MARIENTHAL",67500,"BAS RHIN",67948
"CLIMBACH",67510,"BAS RHIN",67075
"LEMBACH",67510,"BAS RHIN",67263
"MATTSTALL",67510,"BAS RHIN",67284
"NIEDERSTEINBACH",67510,"BAS RHIN",67334
"OBERSTEINBACH",67510,"BAS RHIN",67353
"WINGEN",67510,"BAS RHIN",67537
"PETIT WINGEN",67510,"BAS RHIN",67929
"KIRCHHEIM",67520,"BAS RHIN",67240
"KUTTOLSHEIM",67520,"BAS RHIN",67253
"MARLENHEIM",67520,"BAS RHIN",67282
"NORDHEIM",67520,"BAS RHIN",67335
"ODRATZHEIM",67520,"BAS RHIN",67354
"WANGEN",67520,"BAS RHIN",67517
"BOERSCH",67530,"BAS RHIN",67052
"OTTROTT",67530,"BAS RHIN",67368
"ST NABOR",67530,"BAS RHIN",67428
"KLINGENTHAL",67530,"BAS RHIN",67947
"OSTWALD",67540,"BAS RHIN",67365
"ECKWERSHEIM",67550,"BAS RHIN",67119
"VENDENHEIM",67550,"BAS RHIN",67506
"ROSENWILLER",67560,"BAS RHIN",67410
"ROSHEIM",67560,"BAS RHIN",67411
"ROTHAU",67570,"BAS RHIN",67414
"LA CLAQUETTE",67570,"BAS RHIN",67949
"FORSTHEIM",67580,"BAS RHIN",67141
"LAUBACH",67580,"BAS RHIN",67260
"MERTZWILLER",67580,"BAS RHIN",67291
"MIETESHEIM",67580,"BAS RHIN",67292
"OHLUNGEN",67590,"BAS RHIN",67359
"SCHWEIGHOUSE SUR MODER",67590,"BAS RHIN",67458
"WINTERSHOUSE",67590,"BAS RHIN",67540
"BALDENHEIM",67600,"BAS RHIN",67019
"BINDERNHEIM",67600,"BAS RHIN",67040
"EBERSHEIM",67600,"BAS RHIN",67115
"EBERSMUNSTER",67600,"BAS RHIN",67116
"HILSENHEIM",67600,"BAS RHIN",67196
"KINTZHEIM",67600,"BAS RHIN",67239
"MUSSIG",67600,"BAS RHIN",67310
"MUTTERSHOLTZ",67600,"BAS RHIN",67311
"ORSCHWILLER",67600,"BAS RHIN",67362
"SELESTAT",67600,"BAS RHIN",67462
"EHNWIHR",67600,"BAS RHIN",67907
"LA WANTZENAU",67610,"BAS RHIN",67519
"SOUFFLENHEIM",67620,"BAS RHIN",67472
"LAUTERBOURG",67630,"BAS RHIN",67261
"NEEWILLER PRES LAUTERBOUR",67630,"BAS RHIN",67315
"NIEDERLAUTERBACH",67630,"BAS RHIN",67327
"SCHEIBENHARD",67630,"BAS RHIN",67443
"FEGERSHEIM",67640,"BAS RHIN",67137
"ICHTRATZHEIM",67640,"BAS RHIN",67217
"LIPSHEIM",67640,"BAS RHIN",67268
"OHNHEIM",67640,"BAS RHIN",67928
"BLIENSCHWILLER",67650,"BAS RHIN",67051
"DAMBACH LA VILLE",67650,"BAS RHIN",67084
"DIEFFENTHAL",67650,"BAS RHIN",67094
"KUHLENDORF",67660,"BAS RHIN",67251
"BETSCHDORF",67660,"BAS RHIN",67339
"REIMERSWILLER",67660,"BAS RHIN",67390
"SCHWABWILLER",67660,"BAS RHIN",67457
"MOMMENHEIM",67670,"BAS RHIN",67301
"WALTENHEIM SUR ZORN",67670,"BAS RHIN",67516
"WITTERSHEIM",67670,"BAS RHIN",67546
"EPFIG",67680,"BAS RHIN",67125
"NOTHALTEN",67680,"BAS RHIN",67337
"HATTEN",67690,"BAS RHIN",67184
"RITTERSHOFFEN",67690,"BAS RHIN",67404
"ECKARTSWILLER",67700,"BAS RHIN",67117
"FURCHHAUSEN",67700,"BAS RHIN",67149
"GOTTENHOUSE",67700,"BAS RHIN",67161
"HAEGEN",67700,"BAS RHIN",67179
"LANDERSHEIM",67700,"BAS RHIN",67258
"MAENNOLSHEIM",67700,"BAS RHIN",67279
"MONSWILLER",67700,"BAS RHIN",67302
"OTTERSTHAL",67700,"BAS RHIN",67366
"OTTERSWILLER",67700,"BAS RHIN",67367
"ST JEAN SAVERNE",67700,"BAS RHIN",67425
"SAVERNE",67700,"BAS RHIN",67437
"WALDOLWISHEIM",67700,"BAS RHIN",67515
"WOLSCHHEIM",67700,"BAS RHIN",67553
"ZORNHOF",67700,"BAS RHIN",67944
"ZORNTHAL",67700,"BAS RHIN",67945
"WANGENBOURG ENGENTHAL",67710,"BAS RHIN",67122
"WANGENBOURG",67710,"BAS RHIN",67518
"ENGENTHAL",67710,"BAS RHIN",67908
"SCHNEETHAL",67710,"BAS RHIN",67933
"WOLFSTHAL",67710,"BAS RHIN",67943
"BIETLENHEIM",67720,"BAS RHIN",67038
"HOERDT",67720,"BAS RHIN",67205
"WEYERSHEIM",67720,"BAS RHIN",67529
"CHATENOIS",67730,"BAS RHIN",67073
"LA VANCELLE",67730,"BAS RHIN",67505
"SCHERWILLER",67750,"BAS RHIN",67445
"KIENTZVILLE",67750,"BAS RHIN",67919
"GAMBSHEIM",67760,"BAS RHIN",67151
"DALHUNDEN",67770,"BAS RHIN",67082
"SESSENHEIM",67770,"BAS RHIN",67465
"STATTMATTEN",67770,"BAS RHIN",67476
"STEINBOURG",67790,"BAS RHIN",67478
"BISCHHEIM",67800,"BAS RHIN",67043
"HOENHEIM",67800,"BAS RHIN",67204
"HOLTZHEIM",67810,"BAS RHIN",67212
"WITTISHEIM",67820,"BAS RHIN",67547
"KILSTETT",67840,"BAS RHIN",67237
"HERRLISHEIM",67850,"BAS RHIN",67194
"OFFENDORF",67850,"BAS RHIN",67356
"BOOFZHEIM",67860,"BAS RHIN",67055
"FRIESENHEIM",67860,"BAS RHIN",67146
"RHINAU",67860,"BAS RHIN",67397
"BISCHOFFSHEIM",67870,"BAS RHIN",67045
"INNENHEIM",67880,"BAS RHIN",67223
"KRAUTERGERSHEIM",67880,"BAS RHIN",67248
"SUNDHOUSE",67920,"BAS RHIN",67486
"BEINHEIM",67930,"BAS RHIN",67025
"KESSELDORF",67930,"BAS RHIN",67235
"ENTZHEIM",67960,"BAS RHIN",67124
"OERMINGEN",67970,"BAS RHIN",67355
"HANGENBIETEN",67980,"BAS RHIN",67182
"OSTHOFFEN",67990,"BAS RHIN",67363
"COLMAR",68000,"HAUT RHIN",68066
"INGERSHEIM",68040,"HAUT RHIN",68155
"MULHOUSE",68100,"HAUT RHIN",68224
"ILLZACH",68110,"HAUT RHIN",68154
"MODENHEIM",68110,"HAUT RHIN",68906
"GUEWENHEIM",68116,"HAUT RHIN",68115
"HIRTZBACH",68118,"HAUT RHIN",68139
"PFASTATT",68120,"HAUT RHIN",68256
"RICHWILLER",68120,"HAUT RHIN",68270
"URBES",68121,"HAUT RHIN",68344
"LOGELBACH",68124,"HAUT RHIN",68911
"HOUSSEN",68125,"HAUT RHIN",68146
"BENNWIHR GARE",68126,"HAUT RHIN",68910
"STE CROIX EN PLAINE",68127,"HAUT RHIN",68295
"ROSENAU",68128,"HAUT RHIN",68286
"VILLAGE NEUF",68128,"HAUT RHIN",68349
"ALTKIRCH",68130,"HAUT RHIN",68004
"ASPACH",68130,"HAUT RHIN",68010
"BERENTZWILLER",68130,"HAUT RHIN",68027
"CARSPACH",68130,"HAUT RHIN",68062
"EMLINGEN",68130,"HAUT RHIN",68080
"FRANKEN",68130,"HAUT RHIN",68096
"HAUSGAUEN",68130,"HAUT RHIN",68124
"HEIWILLER",68130,"HAUT RHIN",68131
"HUNDSBACH",68130,"HAUT RHIN",68148
"JETTINGEN",68130,"HAUT RHIN",68158
"OBERMORSCHWILLER",68130,"HAUT RHIN",68245
"SCHWOBEN",68130,"HAUT RHIN",68303
"TAGSDORF",68130,"HAUT RHIN",68333
"WAHLBACH",68130,"HAUT RHIN",68353
"WALHEIM",68130,"HAUT RHIN",68356
"WITTERSDORF",68130,"HAUT RHIN",68377
"ZAESSINGUE",68130,"HAUT RHIN",68382
"ESCHBACH AU VAL",68140,"HAUT RHIN",68083
"GRIESBACH AU VAL",68140,"HAUT RHIN",68109
"GUNSBACH",68140,"HAUT RHIN",68117
"HOHROD",68140,"HAUT RHIN",68142
"LUTTENBACH PRES MUNSTER",68140,"HAUT RHIN",68193
"MUNSTER",68140,"HAUT RHIN",68226
"SOULTZEREN",68140,"HAUT RHIN",68317
"STOSSWIHR",68140,"HAUT RHIN",68329
"AUBURE",68150,"HAUT RHIN",68014
"HUNAWIHR",68150,"HAUT RHIN",68147
"OSTHEIM",68150,"HAUT RHIN",68252
"RIBEAUVILLE",68150,"HAUT RHIN",68269
"STE CROIX AUX MINES",68160,"HAUT RHIN",68294
"STE MARIE AUX MINES",68160,"HAUT RHIN",68298
"ECHERY",68160,"HAUT RHIN",68912
"RIXHEIM",68170,"HAUT RHIN",68278
"HORBOURG WIHR",68180,"HAUT RHIN",68145
"WIHR EN PLAINE",68180,"HAUT RHIN",68369
"ENSISHEIM",68190,"HAUT RHIN",68082
"RAEDERSHEIM",68190,"HAUT RHIN",68260
"UNGERSHEIM",68190,"HAUT RHIN",68343
"BOURTZWILLER",68200,"HAUT RHIN",68048
"DORNACH",68200,"HAUT RHIN",68903
"ALTENACH",68210,"HAUT RHIN",68002
"AMMERZWILLER",68210,"HAUT RHIN",68006
"BALLERSDORF",68210,"HAUT RHIN",68017
"BALSCHWILLER",68210,"HAUT RHIN",68018
"BELLEMAGNY",68210,"HAUT RHIN",68024
"BERNWILLER",68210,"HAUT RHIN",68031
"BRECHAUMONT",68210,"HAUT RHIN",68050
"BUETHWILLER",68210,"HAUT RHIN",68057
"CHAVANNES SUR L ETANG",68210,"HAUT RHIN",68065
"DANNEMARIE",68210,"HAUT RHIN",68068
"ELBACH",68210,"HAUT RHIN",68079
"ETEIMBES",68210,"HAUT RHIN",68085
"FALKWILLER",68210,"HAUT RHIN",68086
"FULLEREN",68210,"HAUT RHIN",68100
"GILDWILLER",68210,"HAUT RHIN",68105
"GOMMERSDORF",68210,"HAUT RHIN",68107
"GUEVENATTEN",68210,"HAUT RHIN",68114
"HAGENBACH",68210,"HAUT RHIN",68119
"HECKEN",68210,"HAUT RHIN",68125
"VALDIEU LUTRAN",68210,"HAUT RHIN",68192
"MAGNY",68210,"HAUT RHIN",68196
"MANSPACH",68210,"HAUT RHIN",68200
"MERTZEN",68210,"HAUT RHIN",68202
"MONTREUX JEUNE",68210,"HAUT RHIN",68214
"MONTREUX VIEUX",68210,"HAUT RHIN",68215
"RETZWILLER",68210,"HAUT RHIN",68268
"ROMAGNY",68210,"HAUT RHIN",68282
"ST COSME",68210,"HAUT RHIN",68293
"ST ULRICH",68210,"HAUT RHIN",68299
"TRAUBACH LE BAS",68210,"HAUT RHIN",68336
"TRAUBACH LE HAUT",68210,"HAUT RHIN",68337
"UEBERKUMEN",68210,"HAUT RHIN",68339
"VALDIEU",68210,"HAUT RHIN",68346
"WOLFERSDORF",68210,"HAUT RHIN",68378
"ATTENSCHWILLER",68220,"HAUT RHIN",68013
"BUSCHWILLER",68220,"HAUT RHIN",68061
"FOLGENSBOURG",68220,"HAUT RHIN",68094
"HAGENTHAL LE BAS",68220,"HAUT RHIN",68120
"HAGENTHAL LE HAUT",68220,"HAUT RHIN",68121
"HEGENHEIM",68220,"HAUT RHIN",68126
"HESINGUE",68220,"HAUT RHIN",68135
"KNOERINGUE",68220,"HAUT RHIN",68168
"LEYMEN",68220,"HAUT RHIN",68182
"LIEBENSWILLER",68220,"HAUT RHIN",68183
"MICHELBACH LE HAUT",68220,"HAUT RHIN",68208
"NEUWILLER",68220,"HAUT RHIN",68232
"RANSPACH LE HAUT",68220,"HAUT RHIN",68264
"WENTZWILLER",68220,"HAUT RHIN",68362
"KATZENTHAL",68230,"HAUT RHIN",68161
"NIEDERMORSCHWIHR",68230,"HAUT RHIN",68237
"SOULTZBACH LES BAINS",68230,"HAUT RHIN",68316
"TURCKHEIM",68230,"HAUT RHIN",68338
"WALBACH",68230,"HAUT RHIN",68354
"WASSERBOURG",68230,"HAUT RHIN",68358
"WIHR AU VAL",68230,"HAUT RHIN",68368
"ZIMMERBACH",68230,"HAUT RHIN",68385
"FRELAND",68240,"HAUT RHIN",68097
"KAYSERSBERG",68240,"HAUT RHIN",68162
"KIENTZHEIM",68240,"HAUT RHIN",68164
"SIGOLSHEIM",68240,"HAUT RHIN",68310
"BILZHEIM",68250,"HAUT RHIN",68037
"GUNDOLSHEIM",68250,"HAUT RHIN",68116
"MUNWILLER",68250,"HAUT RHIN",68228
"NIEDERENTZEN",68250,"HAUT RHIN",68234
"NIEDERHERGHEIM",68250,"HAUT RHIN",68235
"OBERENTZEN",68250,"HAUT RHIN",68241
"OBERHERGHEIM",68250,"HAUT RHIN",68242
"PFAFFENHEIM",68250,"HAUT RHIN",68255
"ROUFFACH",68250,"HAUT RHIN",68287
"WESTHALTEN",68250,"HAUT RHIN",68364
"KINGERSHEIM",68260,"HAUT RHIN",68166
"RUELISHEIM",68270,"HAUT RHIN",68289
"WITTENHEIM",68270,"HAUT RHIN",68376
"ANDOLSHEIM",68280,"HAUT RHIN",68007
"APPENWIHR",68280,"HAUT RHIN",68008
"LOGELHEIM",68280,"HAUT RHIN",68189
"SUNDHOFFEN",68280,"HAUT RHIN",68331
"BOURBACH LE BAS",68290,"HAUT RHIN",68045
"BOURBACH LE HAUT",68290,"HAUT RHIN",68046
"DOLLEREN",68290,"HAUT RHIN",68073
"KIRCHBERG",68290,"HAUT RHIN",68167
"LAUW",68290,"HAUT RHIN",68179
"MASEVAUX",68290,"HAUT RHIN",68201
"NIEDERBRUCK",68290,"HAUT RHIN",68233
"OBERBRUCK",68290,"HAUT RHIN",68239
"RIMBACH PRES MASEVAUX",68290,"HAUT RHIN",68275
"SEWEN",68290,"HAUT RHIN",68307
"SICKERT",68290,"HAUT RHIN",68308
"WEGSCHEID",68290,"HAUT RHIN",68361
"BOURGFELDEN",68300,"HAUT RHIN",68047
"ST LOUIS",68300,"HAUT RHIN",68297
"ST LOUIS LA CHAUSSEE",68300,"HAUT RHIN",68908
"WITTELSHEIM",68310,"HAUT RHIN",68375
"ARTZENHEIM",68320,"HAUT RHIN",68009
"BALTZENHEIM",68320,"HAUT RHIN",68019
"BISCHWIHR",68320,"HAUT RHIN",68038
"DURRENENTZEN",68320,"HAUT RHIN",68076
"FORTSCHWIHR",68320,"HAUT RHIN",68095
"GRUSSENHEIM",68320,"HAUT RHIN",68110
"HOLTZWIHR",68320,"HAUT RHIN",68143
"JEBSHEIM",68320,"HAUT RHIN",68157
"KUNHEIM",68320,"HAUT RHIN",68172
"MUNTZENHEIM",68320,"HAUT RHIN",68227
"RIEDWIHR",68320,"HAUT RHIN",68272
"URSCHENHEIM",68320,"HAUT RHIN",68345
"WICKERSCHWIHR",68320,"HAUT RHIN",68366
"WIDENSOHLEN",68320,"HAUT RHIN",68367
"HUNINGUE",68330,"HAUT RHIN",68149
"RIQUEWIHR",68340,"HAUT RHIN",68277
"ZELLENBERG",68340,"HAUT RHIN",68383
"BRUNSTATT",68350,"HAUT RHIN",68056
"DIDENHEIM",68350,"HAUT RHIN",68070
"SOULTZ HAUT RHIN",68360,"HAUT RHIN",68315
"ORBEY",68370,"HAUT RHIN",68249
"BREITENBACH HAUT RHIN",68380,"HAUT RHIN",68051
"METZERAL",68380,"HAUT RHIN",68204
"MITTLACH",68380,"HAUT RHIN",68210
"MUHLBACH SUR MUNSTER",68380,"HAUT RHIN",68223
"SONDERNACH",68380,"HAUT RHIN",68311
"BALDERSHEIM",68390,"HAUT RHIN",68015
"BATTENHEIM",68390,"HAUT RHIN",68022
"SAUSHEIM",68390,"HAUT RHIN",68300
"RIEDISHEIM",68400,"HAUT RHIN",68271
"TROIS EPIS",68410,"HAUT RHIN",68900
"EGUISHEIM",68420,"HAUT RHIN",68078
"GUEBERSCHWIHR",68420,"HAUT RHIN",68111
"HATTSTATT",68420,"HAUT RHIN",68123
"HERRLISHEIM PRES COLMAR",68420,"HAUT RHIN",68134
"HUSSEREN LES CHATEAUX",68420,"HAUT RHIN",68150
"OBERMORSCHWIHR",68420,"HAUT RHIN",68244
"VOEGTLINSHOFEN",68420,"HAUT RHIN",68350
"BRUEBACH",68440,"HAUT RHIN",68055
"DIETWILLER",68440,"HAUT RHIN",68072
"ESCHENTZWILLER",68440,"HAUT RHIN",68084
"HABSHEIM",68440,"HAUT RHIN",68118
"LANDSER",68440,"HAUT RHIN",68174
"SCHLIERBACH",68440,"HAUT RHIN",68301
"STEINBRUNN LE BAS",68440,"HAUT RHIN",68323
"STEINBRUNN LE HAUT",68440,"HAUT RHIN",68324
"ZIMMERSHEIM",68440,"HAUT RHIN",68386
"LUTTERBACH",68460,"HAUT RHIN",68195
"FELLERING",68470,"HAUT RHIN",68089
"HUSSEREN WESSERLING",68470,"HAUT RHIN",68151
"MITZACH",68470,"HAUT RHIN",68211
"MOLLAU",68470,"HAUT RHIN",68213
"RANSPACH",68470,"HAUT RHIN",68262
"STORCKENSOHN",68470,"HAUT RHIN",68328
"WESSERLING",68470,"HAUT RHIN",68901
"BENDORF",68480,"HAUT RHIN",68025
"BETTLACH",68480,"HAUT RHIN",68034
"BIEDERTHAL",68480,"HAUT RHIN",68035
"BOUXWILLER",68480,"HAUT RHIN",68049
"COURTAVON",68480,"HAUT RHIN",68067
"DURLINSDORF",68480,"HAUT RHIN",68074
"DURMENACH",68480,"HAUT RHIN",68075
"FERRETTE",68480,"HAUT RHIN",68090
"FISLIS",68480,"HAUT RHIN",68092
"KIFFIS",68480,"HAUT RHIN",68165
"KOESTLACH",68480,"HAUT RHIN",68169
"LEVONCOURT",68480,"HAUT RHIN",68181
"LIEBSDORF",68480,"HAUT RHIN",68184
"LIGSDORF",68480,"HAUT RHIN",68186
"LINSDORF",68480,"HAUT RHIN",68187
"LUCELLE",68480,"HAUT RHIN",68190
"LUTTER",68480,"HAUT RHIN",68194
"MOERNACH",68480,"HAUT RHIN",68212
"OBERLARG",68480,"HAUT RHIN",68243
"OLTINGUE",68480,"HAUT RHIN",68248
"PFETTERHOUSE",68480,"HAUT RHIN",68257
"RAEDERSDORF",68480,"HAUT RHIN",68259
"ROPPENTZWILLER",68480,"HAUT RHIN",68284
"SONDERSDORF",68480,"HAUT RHIN",68312
"VIEUX FERRETTE",68480,"HAUT RHIN",68347
"WERENTZHOUSE",68480,"HAUT RHIN",68363
"WINKEL",68480,"HAUT RHIN",68373
"WOLSCHWILLER",68480,"HAUT RHIN",68380
"BANTZENHEIM",68490,"HAUT RHIN",68020
"CHALAMPE",68490,"HAUT RHIN",68064
"HOMBOURG",68490,"HAUT RHIN",68144
"OTTMARSHEIM",68490,"HAUT RHIN",68253
"PETIT LANDAU",68490,"HAUT RHIN",68254
"BERGHOLTZ",68500,"HAUT RHIN",68029
"BERGHOLTZ ZELL",68500,"HAUT RHIN",68030
"BERRWILLER",68500,"HAUT RHIN",68032
"GUEBWILLER",68500,"HAUT RHIN",68112
"HARTMANNSWILLER",68500,"HAUT RHIN",68122
"ISSENHEIM",68500,"HAUT RHIN",68156
"JUNGHOLTZ",68500,"HAUT RHIN",68159
"MERXHEIM",68500,"HAUT RHIN",68203
"ORSCHWIHR",68500,"HAUT RHIN",68250
"RIMBACH PRES GUEBWILLER",68500,"HAUT RHIN",68274
"RIMBACHZELL",68500,"HAUT RHIN",68276
"WUENHEIM",68500,"HAUT RHIN",68381
"GEISPITZEN",68510,"HAUT RHIN",68103
"HELFRANTZKIRCH",68510,"HAUT RHIN",68132
"KAPPELEN",68510,"HAUT RHIN",68160
"KOETZINGUE",68510,"HAUT RHIN",68170
"MAGSTATT LE BAS",68510,"HAUT RHIN",68197
"MAGSTATT LE HAUT",68510,"HAUT RHIN",68198
"RANTZWILLER",68510,"HAUT RHIN",68265
"SIERENTZ",68510,"HAUT RHIN",68309
"STETTEN",68510,"HAUT RHIN",68327
"UFFHEIM",68510,"HAUT RHIN",68341
"WALTENHEIM",68510,"HAUT RHIN",68357
"BURNHAUPT LE BAS",68520,"HAUT RHIN",68059
"BURNHAUPT LE HAUT",68520,"HAUT RHIN",68060
"SCHWEIGHOUSE PRES THANN",68520,"HAUT RHIN",68302
"BUHL",68530,"HAUT RHIN",68058
"MURBACH",68530,"HAUT RHIN",68229
"BOLLWILLER",68540,"HAUT RHIN",68043
"FELDKIRCH",68540,"HAUT RHIN",68088
"MALMERSPACH",68550,"HAUT RHIN",68199
"ST AMARIN",68550,"HAUT RHIN",68292
"BETTENDORF",68560,"HAUT RHIN",68033
"HEIMERSDORF",68560,"HAUT RHIN",68128
"HIRSINGUE",68560,"HAUT RHIN",68138
"RUEDERBACH",68560,"HAUT RHIN",68288
"OSENBACH",68570,"HAUT RHIN",68251
"SOULTZMATT",68570,"HAUT RHIN",68318
"WINTZFELDEN",68570,"HAUT RHIN",68909
"BISEL",68580,"HAUT RHIN",68039
"FRIESEN",68580,"HAUT RHIN",68098
"HINDLINGEN",68580,"HAUT RHIN",68137
"LARGITZEN",68580,"HAUT RHIN",68176
"MOOSLARGUE",68580,"HAUT RHIN",68216
"NIEDERLARG",68580,"HAUT RHIN",68236
"SEPPOIS LE BAS",68580,"HAUT RHIN",68305
"SEPPOIS LE HAUT",68580,"HAUT RHIN",68306
"STRUETH",68580,"HAUT RHIN",68330
"UEBERSTRASS",68580,"HAUT RHIN",68340
"RODERN",68590,"HAUT RHIN",68280
"RORSCHWIHR",68590,"HAUT RHIN",68285
"ST HIPPOLYTE",68590,"HAUT RHIN",68296
"THANNENKIRCH",68590,"HAUT RHIN",68335
"ALGOLSHEIM",68600,"HAUT RHIN",68001
"BIESHEIM",68600,"HAUT RHIN",68036
"DESSENHEIM",68600,"HAUT RHIN",68069
"GEISWASSER",68600,"HAUT RHIN",68104
"HEITEREN",68600,"HAUT RHIN",68130
"HETTENSCHLAG",68600,"HAUT RHIN",68136
"NEUF BRISACH",68600,"HAUT RHIN",68231
"OBERSAASHEIM",68600,"HAUT RHIN",68246
"VOGELGRUN",68600,"HAUT RHIN",68351
"VOLGELSHEIM",68600,"HAUT RHIN",68352
"WECKOLSHEIM",68600,"HAUT RHIN",68360
"WOLFGANTZEN",68600,"HAUT RHIN",68379
"LAUTENBACH",68610,"HAUT RHIN",68177
"LAUTENBACHZELL",68610,"HAUT RHIN",68178
"LINTHAL",68610,"HAUT RHIN",68188
"MARKSTEIN",68610,"HAUT RHIN",68905
"SCHWEIGHOUSE",68610,"HAUT RHIN",68907
"SENGERN",68610,"HAUT RHIN",68913
"BITSCHWILLER LES THANN",68620,"HAUT RHIN",68040
"BENNWIHR",68630,"HAUT RHIN",68026
"MITTELWIHR",68630,"HAUT RHIN",68209
"FELDBACH",68640,"HAUT RHIN",68087
"MOYEN MUESPACH",68640,"HAUT RHIN",68220
"MUESPACH",68640,"HAUT RHIN",68221
"MUESPACH LE HAUT",68640,"HAUT RHIN",68222
"RIESPACH",68640,"HAUT RHIN",68273
"STEINSOULTZ",68640,"HAUT RHIN",68325
"WALDIGHOFEN",68640,"HAUT RHIN",68355
"LE BONHOMME",68650,"HAUT RHIN",68044
"LAPOUTROIE",68650,"HAUT RHIN",68175
"LIEPVRE",68660,"HAUT RHIN",68185
"ROMBACH LE FRANC",68660,"HAUT RHIN",68283
"KEMBS",68680,"HAUT RHIN",68163
"NIFFER",68680,"HAUT RHIN",68238
"KEMBS LOECHLE",68680,"HAUT RHIN",68904
"GEISHOUSE",68690,"HAUT RHIN",68102
"MOOSCH",68690,"HAUT RHIN",68217
"ASPACH LE BAS",68700,"HAUT RHIN",68011
"ASPACH LE HAUT",68700,"HAUT RHIN",68012
"CERNAY",68700,"HAUT RHIN",68063
"MICHELBACH",68700,"HAUT RHIN",68206
"STEINBACH",68700,"HAUT RHIN",68322
"UFFHOLTZ",68700,"HAUT RHIN",68342
"WATTWILLER",68700,"HAUT RHIN",68359
"BRINIGHOFFEN",68720,"HAUT RHIN",68053
"EGLINGEN",68720,"HAUT RHIN",68077
"ST BERNARD",68720,"HAUT RHIN",68081
"FLAXLANDEN",68720,"HAUT RHIN",68093
"FROENINGEN",68720,"HAUT RHIN",68099
"HEIDWILLER",68720,"HAUT RHIN",68127
"HOCHSTATT",68720,"HAUT RHIN",68141
"ILLFURTH",68720,"HAUT RHIN",68152
"LUEMSCHWILLER",68720,"HAUT RHIN",68191
"SPECHBACH LE BAS",68720,"HAUT RHIN",68319
"SPECHBACH LE HAUT",68720,"HAUT RHIN",68320
"TAGOLSHEIM",68720,"HAUT RHIN",68332
"ZILLISHEIM",68720,"HAUT RHIN",68384
"BLOTZHEIM",68730,"HAUT RHIN",68042
"MICHELBACH LE BAS",68730,"HAUT RHIN",68207
"RANSPACH LE BAS",68730,"HAUT RHIN",68263
"BALGAU",68740,"HAUT RHIN",68016
"BLODELSHEIM",68740,"HAUT RHIN",68041
"FESSENHEIM",68740,"HAUT RHIN",68091
"HIRTZFELDEN",68740,"HAUT RHIN",68140
"MUNCHHOUSE",68740,"HAUT RHIN",68225
"NAMBSHEIM",68740,"HAUT RHIN",68230
"ROGGENHOUSE",68740,"HAUT RHIN",68281
"RUSTENHART",68740,"HAUT RHIN",68290
"RUMERSHEIM LE HAUT",68740,"HAUT RHIN",68291
"BERGHEIM",68750,"HAUT RHIN",68028
"ALTENBACH",68760,"HAUT RHIN",68003
"GOLDBACH ALTENBACH",68760,"HAUT RHIN",68106
"WILLER SUR THUR",68760,"HAUT RHIN",68372
"AMMERSCHWIHR",68770,"HAUT RHIN",68005
"BRETTEN",68780,"HAUT RHIN",68052
"DIEFMATTEN",68780,"HAUT RHIN",68071
"MORTZWILLER",68780,"HAUT RHIN",68219
"SENTHEIM",68780,"HAUT RHIN",68304
"SOPPE LE BAS",68780,"HAUT RHIN",68313
"SOPPE LE HAUT",68780,"HAUT RHIN",68314
"STERNENBERG",68780,"HAUT RHIN",68326
