7429252894,201704,20170407,1,0,2017-03-10 00:00:00+0000,,380,2017-03-10,30287092,0.557177901268,1
7388441725,201704,20170331,1,0,2017-03-03 00:00:00+0000,,580,2017-03-03,87237780,0.654588460922,1
7239252389,201703,20170302,0,1,2017-02-05 00:00:00+0000,,3701.76,2017-02-05,46377705,0.255682528019,1
7591389912,201705,20170504,0,0,2017-04-07 00:00:00+0000,,10.12,2017-04-07,87097405,0.240197256207,1
7416708592,201704,20170406,0,0,2017-03-08 00:00:00+0000,,280,2017-03-08,92557955,0.385178923607,1
7305521660,201703,20170315,0,0,2017-02-16 00:00:00+0000,,380,2017-02-18,90717883,0.168107509613,1
7623602032,201705,20170511,1,0,2017-04-13 00:00:00+0000,,380,2017-04-13,62977834,0.641162633896,1
7640011865,201705,20170517,0,0,2017-04-18 00:00:00+0000,,449.01,2017-04-18,32157733,0.403965801001,1
7245006633,201703,20170303,1,0,2017-02-06 00:00:00+0000,,400,2017-02-11,16517172,0.464953422546,1
7239169858,201703,20170302,0,1,2017-02-05 00:00:00+0000,,580,2017-02-05,94377625,0.308625936508,1
7323186607,201703,20170317,1,1,2017-02-20 00:00:00+0000,,579.01,2017-02-20,73187296,0.436183542013,1
7317122679,201703,20170316,1,0,2017-02-18 00:00:00+0000,,390,2017-02-18,56757521,0.48477819562,1
7318773642,201703,20170316,1,1,2017-02-19 00:00:00+0000,,3580,2017-02-21,93947624,0.757241666317,1
7434941927,201704,20170411,0,0,2017-03-12 00:00:00+0000,,370,2017-03-18,42057721,0.382741838694,1
7568203956,201705,20170503,1,0,2017-04-04 00:00:00+0000,,380,2017-04-04,35557168,0.439733326435,1
7486647708,201704,20170420,0,0,2017-03-21 00:00:00+0000,,301,2017-03-21,25717895,0.309923797846,1
7501299319,201704,20170420,1,0,2017-03-23 00:00:00+0000,,130,2017-03-23,50987304,0.581095039845,1
7623661126,201705,20170511,1,1,2017-04-13 00:00:00+0000,,570,2017-04-13,30047366,0.482861399651,1
7408918161,201704,20170406,1,0,2017-03-07 00:00:00+0000,,380,2017-03-07,59877506,0.568204522133,1
7317377462,201703,20170316,1,1,2017-02-18 00:00:00+0000,,647.5,2017-02-18,97967937,0.634468972683,1
7415793837,201704,20170406,0,0,2017-03-08 00:00:00+0000,,380,2017-03-08,82257403,0.316537618637,1
7317105211,201703,20170316,1,0,2017-02-18 00:00:00+0000,,299.01,2017-02-19,51587491,0.492419421673,1
7460882085,201704,20170413,0,0,2017-03-16 00:00:00+0000,,380,2017-03-21,15017018,0.417643129826,1
