encours_parrain;sid_parrai;id_parrain
20.01000;3356420;6313009301
310.00000;3411943;6451203880
75053.27000;1386074;2192347026
14523.68000;2622058;4697481780
15492.44000;2894260;5409585724
14.50000;3387469;6394524600
12089.94000;2929809;5487618196
214.63000;2750001;5059267364
754.33000;2169716;3725307925
401.66000;2289169;3976585892
59.50000;2899839;5423970099
42.88000;3187693;5943362099
8921.81000;3214746;5985755506
580.55000;64265;64411
44684.98000;2566950;4599991688
279.56000;3387724;6395570463
15075.79000;3514416;6720541915
180.55000;3558449;6856757685
941.14000;1209853;1918060422
23361.68000;1740188;2786481718
7559.50000;3193621;5952855571
0.00000;3567918;6879181573
0.00000;3177514;5929088346
80.58000;3432527;6499778514
152003.72000;2408313;4286800401
6890.89000;3218636;5994993262
248.27000;2739828;5035424514
117.57000;2782069;5152531217
0.00000;2992843;5640575366
449.94000;2584162;4631579268
400.00000;2663867;4847854968
2280.49000;1645186;2608009488
302.92000;3484014;6628120443
517.09000;3038828;5701713407
163.34000;3245440;6055839118
50.00000;3295384;6151276108
3143.13000;2753937;5069714967
31.84000;3316655;6200997193
16.05000;3509816;6709656519
28738.88000;1166501;1865487090
4296.44000;3399772;6421588454
107.67000;3062976;5734007401
115.61000;3049548;5714279497
385588.38000;2665387;4852603334
10.00000;3456523;6546705763
428.23000;2637501;4789964847
145.01000;2989199;5631116946
108213.61000;3169502;5919383055
585.68000;2630840;4777887985
4708.05000;280741;150511539
80.01000;3445780;6528549724
160.00000;2924353;5471840757
10.00000;3346556;6289626906
116.79000;2444463;4352501273
934.52000;2538277;4529738742
1051.21000;1946084;3259233140
30.00000;3104238;5794786020
7318.10000;2868412;5362601772
1056.30000;3186814;5939896212
56680.36000;1334756;2104422746
3589.32000;2860592;5347623335
907.93000;2927848;5480684325
7259.05000;3364037;6332113769
10754.83000;3347389;6289905414
526.16000;3383270;6385316967
52.89000;3314757;6195494720
431.31000;3340482;6269997089
134.27000;3158928;5904591944
233.87000;3269390;6093353352
4726.53000;2598626;4661113959
11153.15000;1198987;1906037644
522.71000;540889;497806958
0.00000;3489673;6642931299
0.00000;2417095;4304006584
15048.98000;3204026;5967385781
106.05000;3070301;5740207293
71617.97000;3144049;5876835559
510.02000;3219469;5995497555
530.01000;3378547;6373028908
180.00000;2687299;4891343012
476.57000;894800;1489814858
10.51000;1638525;2598342075
3.56000;2907805;5437232333
30.00000;3550437;6826988651
635.00000;3302709;6166490763
6787.41000;2597567;4659620152
310.01000;3317906;6202300268
9273.34000;819503;1181654513
16.38000;3468402;6580761175
77.43000;1709863;2729346868
18665.02000;3506985;6701929371
12107.07000;2846623;5322553326
33.50000;819944;1181707637
132256.52000;427957;331393264
23673.21000;1577535;2508396370
23.02000;3130673;5846593274
462.00000;2045600;3456488423
1841.88000;1426695;2270298722
15369.49000;1084735;1753498370
10.00000;3203170;5964064671
3919.66000;2629134;4774869404
0.93000;2278269;3951603932
530.00000;3544300;6810808369
509.40000;1932562;3221373432
0.00000;3082389;5758685431
205.56000;2150243;3680789905
1000.50000;1270033;1999154672
11152.50000;3354259;6308881404
15712.72000;2873613;5371269627
30.00000;3445408;6528425828
10.00000;3406788;6440667761
0.00000;3045595;5711831882
34.94000;3123843;5827050998
1747.56000;2852720;5332176591
2432.59000;1668601;2646681483
5933.87000;153170;154564
8100.97000;2007976;3378857509
380.41000;2310878;4037157984
742.53000;2017700;3402871279
521678.00000;1180733;1885717501
0.00000;1652926;2620083647
504.85000;1527021;2427227154
786.96000;3245526;6055853647
633.07000;2027979;3428155653
58.29000;3263963;6084611465
23720.45000;1401663;2219907103
5.00000;1820580;2974172284
92079.87000;706087;800935336
698.48000;2520982;4493465497
28806.16000;1887965;3118458707
884.00000;1853544;3040976544
77.88000;3154792;5895890698
23.06000;3544987;6810919867
1462.73000;3410131;6445901716
27702.50000;3510566;6709920305
76400.07000;2645012;4806437562
73.42000;1679687;2667712397
8136.63000;1813215;2956717026
16672.37000;1312921;2068056773
51556.31000;1299545;2049998358
1217.19000;1471103;2343028061
21.54000;2277227;3950138205
11269.63000;2228442;3820453565
559.10000;1926611;3208715667
50.00000;3549424;6826702153
10152.09000;788022;1089342322
9898.34000;508658;423885036
395.01000;3372613;6356630248
17.28000;2762945;5092707394
912.17000;2786506;5164436324
257.08000;3178493;5932948903
1130.35000;1964730;3289867050
1199.68000;3265646;6088745313
965.54000;2993029;5640630702
42.53000;3019332;5672332691
216640.94000;86200;86575
28212.62000;3270060;6096826438
95.63000;3123216;5826908839
3461.98000;1960402;3281594959
424.56000;3426470;6482041890
32.45000;3493895;6660527262
22.37000;3474422;6598879826
112.58000;3545342;6814376502
10501.14000;2990032;5633164715
22468.12000;1833707;3003143438
3011.34000;2465605;4400259032
5493.98000;2400341;4269987682
252.42000;3333403;6249660632
696.67000;2254754;3889143668
126.43000;3355633;6312696018
244.05000;3362039;6327480550
415.60000;3434880;6503602912
540.43000;3435212;6503681097
75671.53000;822646;1192283233
123521.48000;1815067;2960041033
12115.70000;1383366;2188630002
2967.81000;2498901;4446300886
141.11000;2751893;5063243591
98.47000;2723011;4992586234
58.48000;3513520;6720170238
51.47000;2480902;4417787018
113.09000;3166236;5916694990
190808.17000;1717111;2747180541
12931.03000;1388135;2195591212
300.00000;244010;250734
10.00000;3047573;5713126162
383.56000;2766254;5098270626
8433.33000;1973790;3306396177
270.00000;3177806;5932777276
166.21000;1630158;2586478026
68.10000;2591155;4642754637
9046.71000;3287727;6131622718
35.90000;3492126;6654834184
3903.81000;3250140;6064075757
460.15000;3395189;6414979343
304.86000;3141842;5872180368
175.06000;3389238;6399129336
332.35000;2442688;4349342317
6647.79000;1662458;2636108055
42.75000;3487798;6638711291
51.08000;2421294;4309722257
2475.93000;306088;224108008
167862.37000;849241;1295728726
0.00000;2122357;3609826426
15646.94000;2147495;3676591724
-11.60000;13989;13989
286901.70000;2923726;5471638285
50.00000;3492272;6654883312
20.00000;3056169;5722023160
478.36000;1686663;2676950436
560.00000;3535896;6778424461
600.65000;2583936;4631507805
91.29000;2009141;3382084748
5120.76000;2046273;3458759294
153.36000;2978170;5603848806
24.67000;3068317;5739683734
112.33000;3067238;5736378540
1899.80000;3480124;6614557101
254.21000;647212;666235845
250.87000;3432510;6499776059
128.22000;3440579;6515674622
11.08000;3479869;6614484586
3562.44000;2591009;4642725419
10760.84000;538419;492641540
181002.58000;3124095;5830262307
105257.14000;1890275;3123935229
22644.24000;1348533;2126447324
11298.31000;2216002;3794326596
1705.98000;2329959;4078259674
1088.16000;3356088;6312870672
644.32000;3530632;6768870402
20.80000;3217099;5990541366
6393.48000;1996306;3348962824
10.00000;3536288;6778554505
14.60000;2877008;5378709841
251.95000;3339463;6266115119
810.00000;3384458;6389055321
0.00000;2867854;5359602007
143.27000;3085243;5762503719
1237.30000;3020520;5675696783
379.33000;3258215;6078154060
10.10000;3207312;5972077425
7.57000;2664199;4848132008
446.05000;794946;1108894822
20761.78000;1393585;2204027400
8781.84000;2562688;4590539712
8182.90000;763771;990693309
5491.56000;1893375;3130456126
4541.81000;3298341;6156383183
1500.00000;3182469;5937371893
92800.93000;2287609;3972920756
7185.47000;2319780;4061365421
2391.81000;2390995;4252708782
3001.72000;3463493;6569715062
12434.30000;2274479;3943166307
30.00000;1973389;3306349383
416.07000;2149115;3678254409
25.75000;3065369;5735264871
15015.70000;1613281;2559953026
4.81000;3454940;6546237665
26.87000;1290554;2035992504
13415.63000;2264154;3915982577
3835.00000;2336743;4091720685
137.15000;3445448;6528441411
557.02000;3141702;5872130670
0.00000;3075356;5748965647
11.01000;3418395;6466104306
714.94000;3471757;6592386950
351.86000;2924516;5471908194
11.00000;3078599;5756129994
10.00000;3381856;6381453912
2463.59000;1121907;1802647111
302.10000;2459107;4385698770
12.59000;2282053;3960844123
2165.25000;3523201;6748704274
11645.17000;3461432;6564884009
47.53000;3241590;6049671464
20.01000;3368869;6346389182
36.37000;2334828;4087330144
151.02000;3477808;6606949000
8638.68000;2764920;5094991884
736.57000;225278;230886
0.00000;2655540;4832662402
10.01000;3474021;6598692495
3184.32000;2959630;5549242737
958.84000;3536334;6778567512
240.35000;2285694;3967456290
1031.43000;862623;1359701002
31004.29000;1605315;2546892862
7492.92000;2758969;5079294188
1576.72000;3362231;6327572388
2491.34000;1588495;2521680768
13235.75000;894591;1489787898
3.00000;3229834;6021370502
201.61000;3517350;6734100674
7.83000;3478890;6611721724
4379.43000;3457496;6552212799
35974.74000;743210;938772515
288.93000;1593413;2529896221
5477.82000;3022681;5679681568
346.98000;2862398;5348710075
515.64000;3482726;6626781219
16680.26000;550713;518432919
92.73000;3352985;6304359936
337.34000;3402806;6430013572
0.99000;3439397;6510430253
2561.26000;3466447;6574075351
7382.03000;1746179;2794850068
8943.92000;3340024;6268554401
10.01000;3245543;6055856211
10.06000;3351763;6300428539
245.15000;3298902;6157415391
28587.39000;3430924;6498397876
15.00000;3431422;6498543300
4846.85000;3500599;6675949292
464.14000;1832004;3000050072
20.53000;2004650;3368971449
1882.67000;2747004;5053578282
20517.16000;1155578;1849997917
10.01000;3302981;6166553092
5.00000;3567191;6878904494
99329.02000;2256125;3894399299
2982.38000;1614987;2563270342
7707.01000;2301824;4010199191
48.38000;2558540;4582124801
7125.30000;3077474;5752668981
210033.88000;3072897;5744529906
17671.64000;2865959;5355794582
1871.04000;3405454;6437953976
3914.13000;2377238;4223277811
157.59000;1897434;3135968314
1140.16000;3241962;6049751104
4806.21000;3273787;6103318507
84.42000;2575377;4616421990
167.76000;2791850;5176625604
149272.30000;1233388;1946910528
1172.12000;3438939;6510275990
645.46000;3474276;6598780855
3880.00000;2287738;3973033231
10.00000;2017030;3400759282
11618.73000;465017;351101138
20.46000;2905730;5433188549
1.87000;3047570;5713125846
176.37000;2022483;3414533678
3015.95000;2879713;5382731624
530.00000;3039246;5701804492
566.38000;2427918;4324416436
122.20000;2483647;4421936024
1916.06000;3475770;6603030277
528.75000;3415627;6459474923
1745.24000;3508734;6706069276
6116.06000;3500742;6675981210
303.94000;3350223;6298113631
10.50000;864853;1369889631
10.01000;3241842;6049730280
0.00000;3337488;6260981526
0.00000;3478661;6607285148
10147.17000;3426135;6481928510
40.00000;3398670;6421293306
10.00000;3363456;6331838033
1077.28000;1734987;2781590491
500.00000;3001848;5650778462
473.16000;2974549;5592748863
734.89000;2039154;3446826587
24.01000;3444704;6522006129
500.00000;3107404;5802248492
110842.87000;567513;549372062
4594.32000;1890650;3123992343
71.80000;2813974;5230216949
39.98000;3082432;5758691000
1979.60000;3441618;6516011383
87247.21000;1104589;1777479911
166.43000;1631017;2588750263
8661.68000;3079515;5756376930
10.26000;3233186;6029354208
2417.16000;3375859;6366499538
13.62000;3507383;6704668914
1279.30000;3557659;6855232851
3901.33000;1430296;2276720527
0.00000;3517270;6734067745
0.00000;2342591;4107456027
153.25000;3416460;6463748485
77.83000;2783406;5154438639
161054.30000;2069227;3502011774
540.00000;3066803;5736316138
30.00000;2933902;5493244854
2.57000;1330076;2095760252
364.15000;2000926;3360193207
15.09000;3255218;6068926716
0.00000;3498249;6671789578
2194.10000;3550898;6827172035
218.77000;2953968;5537143894
344.24000;3208692;5972472618
30.11000;3407349;6441815144
2113.97000;2395117;4257472503
528.40000;3505909;6697489582
20086.34000;3241607;6049673873
2.09000;1272091;2002448755
884.47000;2452512;4369082108
1839.73000;2913012;5448876942
519.92000;3211225;5979111025
15901.38000;3232951;6029261541
270.73000;3052528;5717602819
176.85000;2658497;4839176946
53.89000;3016859;5671241487
1503.36000;3358524;6320301724
913.05000;3097374;5781922893
515490.58000;2577106;4619461307
630.00000;2527162;4507894851
49.96000;2671587;4863870025
9.98000;3234637;6030737780
351.84000;3250455;6064303264
62.07000;104474;104849
240.00000;1361185;2147388011
5210.01000;3104364;5794811724
30.01000;3282251;6121164765
780.00000;3392052;6407243388
36097.21000;1339794;2113306491
6778.20000;1466984;2335691421
634.61000;3403625;6433623936
1760.58000;3362248;6327579961
671.13000;1425198;2268234854
466.87000;2101624;3565988889
1061.52000;2816848;5238014480
284.12000;1959612;3280987910
444.46000;3436334;6504010622
13707.24000;2002566;3364836536
18556.78000;2343275;4108241257
4558.48000;3249293;6059959459
379.35000;3319460;6206191886
16.39000;3356509;6313056910
198.81000;3473543;6598460783
372.93000;1434352;2286178059
1401.65000;2692978;4904707901
129036.13000;1550147;2472076490
153864.84000;1014067;1660264674
124102.98000;2231980;3829895479
127444.65000;2327629;4074850848
19028.83000;2119838;3604247342
1154.84000;2794100;5183956983
556.09000;2928286;5483704963
1892.02000;2398655;4266887689
24.52000;2222185;3808299729
0.00000;3200654;5962576058
58.36000;2885621;5395975754
218.98000;3429742;6494303264
1263.07000;2692337;4901400715
659.06000;3241278;6049618245
250.00000;2581334;4625351887
44.60000;3384747;6389147836
1125.01000;3436234;6503987337
32.45000;3436732;6504122023
43654.32000;2239497;3851235715
530.00000;3089233;5770999412
160.00000;3204613;5967520701
667.35000;3520808;6738630390
3973.11000;2986720;5621638023
3030.00000;2447437;4359009206
926.18000;2784405;5155321459
31570.35000;2735666;5023590449
2597.48000;3065804;5736191807
9655.48000;3074583;5748778896
5907.63000;3239778;6045012262
841.86000;3338172;6261273726
880.70000;1532437;2438592252
1579.63000;3494791;6660892133
8009.82000;3396108;6416394832
10.01000;3359443;6321596952
10.61000;3164364;5912962250
138.82000;3215974;5986901619
346677.60000;1955184;3275470384
97089.60000;2967908;5571210003
164337.14000;2240161;3851457889
1355.41000;3319752;6206270419
20419.89000;1541611;2455456310
16108.33000;1483675;2364356071
284.33000;2639247;4793871868
2853.78000;2605287;4672500126
0.00000;3316924;6201068699
30.46000;1790839;2900154664
75.76000;1813318;2956740023
222.87000;1547021;2466898534
26553.40000;2796825;5191025638
3383.30000;2077691;3517174854
38.42000;2184074;3748774787
10.00000;2802066;5202334132
51769.63000;2307443;4025742703
11.78000;2765029;5095013881
10.00000;1747387;2795506053
254.56000;2459860;4388483894
1169.61000;2524457;4502045021
343.53000;3062701;5733935493
702.13000;1235360;1948509801
401.44000;3123050;5826877441
756.95000;3328998;6235782271
2340.80000;3030733;5691120495
0.58000;2615025;4684212201
437.60000;3524197;6748944486
216.75000;3524864;6754605284
837.19000;2449873;4362666113
61024.20000;1574243;2503462233
657.20000;3398415;6421208944
1011.41000;3413071;6455088965
86.14000;1471604;2344614815
3732.56000;3530174;6768720750
5333.86000;380360;330807321
1721.64000;1978321;3313082324
7834.73000;2569091;4605642889
0.00000;2471121;4406610146
19251.01000;2565845;4597170208
9850.00000;1470963;2343004965
410.00000;2466080;4400408219
163.67000;2854910;5336050481
773.87000;3486304;6637402868
427.33000;2925953;5476073570
539.19000;3472730;6592762509
12106.02000;2894034;5409550054
