,campagne,code_postal,code_postal_naissance,csp,debit_cb,flag_banque_principale,flag_epargne,nature_cb,patrimoine,regime_matrimonial,revenus_annuels,encours,cible,AGE,Parrain,domain,Sex,country_connexion,pays_de_naissance
26245,307.0,78390.0,61300.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1162.01,0,39.0,0,8.0,0,1.0,1.0
26247,868.0,75018.0,99.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5010.0,1,26.0,0,3.0,0,1.0,17.0
26253,868.0,92120.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1300.7,1,29.0,1,3.0,1,1.0,9.0
26256,300.0,75014.0,92200.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,206.68,0,29.0,1,3.0,0,1.0,1.0
26262,1543.0,92330.0,99.0,16.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,779.04,0,40.0,0,17.0,1,1.0,3.0
26264,307.0,31400.0,47000.0,7.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2687.5,1,46.0,0,3.0,1,1.0,1.0
26267,304.0,84210.0,99.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,33.0,0,1.0,1,1.0,3.0
26276,456.0,59297.0,62500.0,15.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,780.0,0,29.0,0,7.0,1,1.0,1.0
26277,868.0,93100.0,44000.0,3.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,30.0,0,32.0,1,3.0,1,1.0,1.0
26279,868.0,6100.0,75016.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,680.0,0,37.0,1,7.0,1,8.0,1.0
26280,300.0,71390.0,71100.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,26.0,0,1.0,0,1.0,1.0
26282,868.0,31600.0,61430.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1746.92,1,64.0,1,3.0,0,1.0,1.0
26283,307.0,33260.0,11000.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2430.0,1,29.0,0,14.0,-1,1.0,1.0
26293,868.0,51480.0,51480.0,6.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,0.0,0,73.0,1,4.0,1,1.0,1.0
26295,868.0,38610.0,75020.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0,21.0,1,0.0,1,1.0,1.0
26300,1202.0,94440.0,94440.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0,24.0,0,10.0,0,1.0,1.0
26302,868.0,94230.0,99.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,380.0,0,33.0,1,3.0,1,1.0,4.0
26307,868.0,76310.0,75014.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,195.67,0,60.0,1,4.0,1,1.0,1.0
26314,868.0,77190.0,77000.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2754.88,1,29.0,1,4.0,1,1.0,1.0
26318,300.0,31140.0,69400.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,158.64,0,29.0,0,3.0,1,1.0,1.0
26319,868.0,92110.0,99.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,37.98,0,31.0,1,3.0,0,1.0,10.0
26324,868.0,30200.0,30200.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1514.89,1,23.0,1,3.0,0,1.0,1.0
26330,868.0,13008.0,13000.0,6.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,380.0,0,82.0,1,10.0,0,1.0,1.0
26331,868.0,63100.0,63000.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,38.03,0,47.0,1,3.0,1,1.0,1.0
26333,307.0,95110.0,92100.0,16.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,187.3,0,40.0,0,7.0,1,1.0,1.0
26336,456.0,6140.0,58170.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,10360.0,1,62.0,0,6.0,1,1.0,1.0
26339,868.0,92400.0,99.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,877.5,0,24.0,1,3.0,1,1.0,9.0
26342,868.0,77580.0,94500.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,329.24,0,29.0,1,3.0,0,1.0,1.0
26343,868.0,69100.0,13005.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1063.8,0,43.0,1,3.0,1,1.0,1.0
26344,307.0,77620.0,92100.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,378.02,0,39.0,0,8.0,1,1.0,1.0
26345,456.0,94700.0,33000.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,771.31,0,30.0,0,3.0,0,1.0,1.0
26355,307.0,44300.0,22000.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,380.0,0,54.0,0,3.0,1,1.0,1.0
26358,868.0,85000.0,99.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,0,25.0,1,3.0,0,1.0,9.0
26365,456.0,41000.0,41000.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2271.37,1,22.0,0,1.0,0,1.0,1.0
26369,868.0,59320.0,59000.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,380.0,0,58.0,1,3.0,-1,1.0,1.0
26373,868.0,13002.0,99.0,13.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,299.01,0,50.0,1,8.0,0,1.0,8.0
26374,1543.0,93240.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-59.79,0,26.0,0,1.0,0,1.0,10.0
26386,868.0,75015.0,92210.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,10.0,0,30.0,0,2.0,0,1.0,1.0
26389,868.0,42100.0,42000.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,829.01,0,49.0,1,3.0,0,1.0,1.0
26391,307.0,94800.0,75010.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,380.0,0,22.0,0,3.0,1,1.0,1.0
26392,868.0,92300.0,13090.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,380.0,0,32.0,1,3.0,1,1.0,1.0
26394,300.0,69670.0,69290.0,4.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,10.0,0,56.0,0,6.0,0,1.0,1.0
26395,868.0,6190.0,6000.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,827.5,0,44.0,1,0.0,0,1.0,1.0
26396,868.0,78955.0,99.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,380.0,0,34.0,1,3.0,1,1.0,9.0
26400,868.0,13850.0,13100.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,0,28.0,0,1.0,-1,1.0,1.0
26402,868.0,34000.0,84000.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0,18.0,1,3.0,1,-2.0,1.0
26404,307.0,77340.0,92110.0,16.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,-0.96,0,43.0,0,0.0,1,1.0,1.0
26407,307.0,92700.0,51100.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,380.0,0,45.0,0,3.0,0,1.0,1.0
26410,733.0,78170.0,75018.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2239.0,1,43.0,0,3.0,1,1.0,1.0
26421,868.0,92600.0,92700.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,80.0,0,28.0,1,1.0,0,1.0,1.0
26423,307.0,33140.0,40000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,828.59,0,28.0,0,3.0,1,1.0,1.0
26425,868.0,16700.0,95260.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0,52.0,1,4.0,1,1.0,1.0
26429,868.0,61420.0,61000.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,300.0,0,21.0,0,3.0,1,1.0,1.0
26431,456.0,72550.0,72000.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,10790.0,1,34.0,0,3.0,0,1.0,1.0
26447,456.0,31340.0,51000.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,9264.27,1,47.0,0,8.0,1,1.0,1.0
26448,307.0,59250.0,99.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1730.0,1,30.0,0,3.0,1,1.0,9.0
26453,868.0,91270.0,94190.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,0,26.0,1,6.0,1,1.0,1.0
26455,1202.0,60250.0,44000.0,16.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,0,32.0,0,18.0,0,1.0,1.0
26456,1543.0,53700.0,53100.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8950.08,1,23.0,0,8.0,1,1.0,1.0
26459,868.0,37000.0,61000.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-253.13,0,29.0,1,2.0,0,1.0,1.0
26460,868.0,42170.0,42000.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,253.95,0,67.0,1,3.0,0,1.0,1.0
26461,868.0,38540.0,38300.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,605.0,0,27.0,1,3.0,1,1.0,1.0
26465,1482.0,69002.0,45000.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,3743.0,1,27.0,0,3.0,1,1.0,1.0
26467,304.0,92250.0,92250.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0,26.0,0,3.0,1,1.0,1.0
26471,300.0,77650.0,60100.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5227.05,1,26.0,0,3.0,0,6.0,1.0
26481,300.0,59650.0,2100.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0,21.0,0,3.0,1,1.0,1.0
26482,868.0,31830.0,94400.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,9362.46,1,24.0,1,3.0,0,1.0,1.0
26486,868.0,75015.0,84000.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,380.0,0,30.0,1,0.0,0,1.0,1.0
26488,868.0,93600.0,93320.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,57.58,0,44.0,1,6.0,1,1.0,1.0
26491,868.0,38100.0,99.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,280.0,0,39.0,1,0.0,1,1.0,4.0
26499,868.0,66000.0,62000.0,6.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,380.0,0,70.0,1,13.0,-1,1.0,1.0
26500,868.0,21170.0,75014.0,4.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,42.72,0,27.0,1,3.0,0,1.0,1.0
26502,868.0,67205.0,67000.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,137.42,0,29.0,1,0.0,1,1.0,1.0
26505,300.0,6400.0,92100.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,11016.78,1,66.0,1,3.0,0,1.0,1.0
26507,456.0,69960.0,81500.0,4.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,-280.34,0,32.0,0,3.0,0,1.0,1.0
26508,868.0,75008.0,51300.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,257.66,0,21.0,1,1.0,1,1.0,1.0
26511,456.0,94200.0,93420.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2882.17,1,29.0,0,3.0,-1,1.0,1.0
26516,307.0,69004.0,38200.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0,28.0,0,3.0,1,1.0,1.0
26521,456.0,33140.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,370.0,0,58.0,0,21.0,0,1.0,1.0
26523,1202.0,76620.0,69140.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,5576.6,1,43.0,0,3.0,-1,1.0,1.0
26535,456.0,74140.0,29400.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0,27.0,0,7.0,0,1.0,1.0
26543,868.0,94260.0,19100.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,380.0,0,29.0,1,2.0,0,1.0,1.0
26545,868.0,78720.0,75116.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,380.0,0,26.0,1,9.0,1,1.0,1.0
26549,868.0,94600.0,99.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,380.0,0,29.0,1,14.0,0,1.0,4.0
26551,868.0,31460.0,63000.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,377.5,0,29.0,1,3.0,0,8.0,1.0
26552,868.0,35200.0,92310.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,380.0,0,24.0,1,7.0,1,1.0,1.0
26553,456.0,97122.0,38130.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,91.73,0,36.0,0,1.0,0,1.0,1.0
26558,868.0,91480.0,99.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,377.5,0,26.0,1,3.0,0,1.0,4.0
26561,868.0,78650.0,67000.0,16.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,650.0,0,32.0,1,16.0,1,1.0,1.0
26564,456.0,97213.0,97200.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,333.21,0,53.0,0,6.0,1,1.0,1.0
26565,868.0,14540.0,14000.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4973.24,1,52.0,1,1.0,0,1.0,1.0
26568,307.0,95800.0,99.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,442.67,0,42.0,0,2.0,-1,1.0,20.0
26574,456.0,33000.0,27000.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0,25.0,0,1.0,-1,1.0,1.0
26576,868.0,77860.0,50400.0,16.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,450.0,0,62.0,1,10.0,-1,1.0,1.0
26578,868.0,57100.0,97232.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.13,0,29.0,1,2.0,1,1.0,1.0
26579,307.0,45380.0,76700.0,18.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,224.33,0,36.0,0,2.0,0,1.0,1.0
26580,868.0,44690.0,78140.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,7174.28,1,35.0,0,3.0,1,1.0,1.0
26581,300.0,93700.0,93150.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,0,3.0,0,1.0,1.0
26583,307.0,92270.0,75016.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,5.0,5598.61,1,48.0,0,10.0,1,1.0,1.0
26592,1482.0,77100.0,92390.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,3272.54,1,36.0,0,3.0,1,1.0,1.0
26593,868.0,44000.0,79000.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,639.3,0,35.0,1,3.0,1,1.0,1.0
26594,1543.0,38100.0,38400.0,10.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,115.04,0,27.0,0,0.0,0,3.0,1.0
26595,456.0,92110.0,80000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,14.08,0,40.0,0,3.0,1,7.0,1.0
26597,868.0,38180.0,34200.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1495.58,1,54.0,1,8.0,1,1.0,1.0
26598,307.0,64300.0,99.0,16.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,336.42,0,34.0,0,1.0,1,1.0,8.0
26599,300.0,77480.0,77000.0,15.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,20.0,0,31.0,0,3.0,1,1.0,1.0
26604,1482.0,92400.0,75018.0,16.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,6708.18,1,39.0,0,8.0,1,1.0,1.0
26605,868.0,75013.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,10.0,0,27.0,1,3.0,1,1.0,9.0
26606,868.0,94240.0,99.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,380.0,0,27.0,1,0.0,0,1.0,10.0
26608,1543.0,78180.0,78210.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5650.0,1,31.0,0,3.0,1,1.0,1.0
26609,300.0,83130.0,29800.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0,29.0,0,3.0,0,1.0,1.0
26610,1543.0,76350.0,27400.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,496.93,0,51.0,0,6.0,1,1.0,1.0
26615,456.0,57480.0,57100.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,7053.61,1,47.0,0,13.0,1,1.0,1.0
26620,868.0,91650.0,94240.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0,29.0,1,3.0,1,1.0,1.0
26627,307.0,62370.0,59113.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,996.92,0,41.0,0,13.0,1,1.0,1.0
26629,868.0,94400.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,192.5,0,31.0,1,3.0,0,8.0,17.0
26631,1543.0,82230.0,42000.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1750.47,1,32.0,0,10.0,0,1.0,1.0
26634,300.0,6100.0,75012.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,248.41,0,24.0,0,3.0,0,1.0,1.0
26639,868.0,31400.0,30200.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2250.0,1,27.0,1,3.0,0,1.0,1.0
26640,868.0,78180.0,74700.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,300.0,0,62.0,1,3.0,1,1.0,1.0
26643,300.0,95260.0,93420.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3614.97,1,21.0,0,3.0,1,1.0,1.0
26645,307.0,75019.0,30100.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,500.0,0,30.0,0,1.0,-1,1.0,1.0
26648,307.0,75017.0,34000.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,10.0,0,28.0,0,3.0,0,1.0,1.0
26650,921.0,17750.0,75004.0,16.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,10.0,0,48.0,0,3.0,0,1.0,1.0
26652,307.0,63500.0,63110.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,104.09,0,28.0,0,4.0,1,1.0,1.0
26653,304.0,75015.0,92140.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,789.91,0,29.0,0,3.0,1,1.0,1.0
26655,868.0,30300.0,13200.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,300.0,0,35.0,1,3.0,0,1.0,1.0
26660,307.0,62300.0,62800.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,97.98,0,21.0,0,3.0,1,1.0,1.0
26662,868.0,92800.0,69100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0,25.0,1,3.0,-1,1.0,1.0
26664,868.0,38000.0,38000.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,244.01,0,48.0,1,1.0,1,1.0,1.0
26666,868.0,67100.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,330.0,0,26.0,1,3.0,1,1.0,9.0
26667,300.0,92100.0,29800.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,380.0,0,25.0,0,3.0,-1,1.0,1.0
26675,1543.0,75012.0,77130.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.84,0,25.0,0,3.0,1,1.0,1.0
26676,733.0,37110.0,79000.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,430.0,0,46.0,0,4.0,1,1.0,1.0
26682,868.0,30400.0,94250.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,6080.0,1,72.0,1,13.0,1,1.0,1.0
26683,868.0,31150.0,76500.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0,66.0,1,3.0,1,1.0,1.0
26684,307.0,95800.0,99.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,10.0,0,38.0,0,3.0,-1,1.0,20.0
26685,304.0,93500.0,75009.0,11.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1369.01,1,50.0,0,3.0,0,1.0,1.0
26687,868.0,75015.0,75015.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,405.14,0,26.0,1,14.0,0,1.0,1.0
26692,868.0,77130.0,99.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,11480.0,1,71.0,1,0.0,1,1.0,9.0
26694,733.0,69100.0,88200.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,370.0,0,42.0,0,6.0,1,1.0,1.0
26695,1482.0,38420.0,21000.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.47,0,22.0,0,3.0,1,1.0,1.0
26697,1294.0,60300.0,75014.0,6.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,305.01,0,56.0,0,2.0,1,1.0,1.0
26699,304.0,95300.0,76400.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,0,26.0,0,1.0,1,1.0,1.0
26700,868.0,77880.0,2100.0,15.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,10.0,0,32.0,0,3.0,1,1.0,1.0
26707,868.0,94310.0,99.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,303.11,0,49.0,1,1.0,1,8.0,22.0
26709,1482.0,17210.0,33000.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,369.44,0,45.0,0,2.0,1,1.0,1.0
26711,307.0,94120.0,78190.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2998.0,1,38.0,0,3.0,1,1.0,1.0
26712,868.0,59160.0,2230.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2510.0,1,49.0,1,12.0,0,1.0,1.0
26715,307.0,13300.0,37210.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,12.63,0,70.0,0,3.0,0,1.0,1.0
26718,300.0,44300.0,44100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7507.8,1,24.0,0,3.0,0,3.0,1.0
26720,868.0,84490.0,91420.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,438.01,0,62.0,1,9.0,1,1.0,1.0
26723,868.0,95130.0,97139.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,280.0,0,28.0,1,3.0,1,1.0,1.0
26724,868.0,78000.0,78150.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,19.0,1,1.0,0,1.0,1.0
26728,868.0,76200.0,75014.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,73.02,0,68.0,1,0.0,0,1.0,1.0
26729,868.0,95320.0,95300.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,172.53,0,26.0,1,1.0,-1,1.0,1.0
26732,868.0,49320.0,49000.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,400.0,0,30.0,1,3.0,0,3.0,1.0
26738,868.0,33110.0,33500.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,26.0,1,3.0,1,1.0,1.0
26739,868.0,74470.0,74200.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1625.99,1,32.0,1,7.0,-1,1.0,1.0
26742,304.0,13012.0,13100.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,0,48.0,0,13.0,0,1.0,1.0
26745,868.0,93160.0,93260.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,380.0,0,26.0,1,1.0,1,1.0,1.0
26747,868.0,78260.0,99.0,7.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,3917.48,1,59.0,1,3.0,1,1.0,9.0
26748,868.0,57100.0,88000.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,110.0,0,24.0,1,3.0,1,6.0,1.0
26752,868.0,85150.0,99.0,16.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1380.0,1,60.0,1,4.0,0,1.0,8.0
26757,868.0,44750.0,44750.0,6.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,44395.5,1,78.0,1,4.0,1,1.0,1.0
26759,307.0,34310.0,34500.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4100.99,1,30.0,0,4.0,0,1.0,1.0
26762,868.0,69200.0,69003.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,130.0,0,39.0,1,20.0,1,1.0,1.0
26763,868.0,45190.0,34500.0,16.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,120.0,0,52.0,1,3.0,1,1.0,1.0
26764,300.0,38130.0,91160.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,444.01,0,29.0,0,7.0,1,1.0,1.0
26768,868.0,69009.0,88000.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,200.0,0,34.0,1,3.0,1,1.0,1.0
26770,868.0,35340.0,35000.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0,21.0,1,3.0,1,1.0,1.0
26772,868.0,92320.0,99.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,83.52,0,25.0,1,1.0,0,1.0,22.0
26774,868.0,92120.0,76000.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0,39.0,1,3.0,1,1.0,1.0
26775,868.0,93110.0,66000.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,430.0,0,28.0,1,3.0,1,1.0,1.0
26776,868.0,75012.0,75014.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0,26.0,1,3.0,0,1.0,1.0
26782,868.0,59800.0,99.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,0,31.0,1,0.0,1,1.0,3.0
26785,868.0,38670.0,42400.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,259.44,0,33.0,1,0.0,0,1.0,1.0
26790,868.0,95200.0,95200.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,20.0,0,26.0,1,2.0,0,1.0,1.0
26791,868.0,92110.0,99.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,0,25.0,1,3.0,1,1.0,10.0
26793,868.0,92700.0,99.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,230.0,0,30.0,1,3.0,0,1.0,9.0
26802,300.0,75013.0,93170.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,430.0,0,28.0,1,3.0,1,1.0,1.0
26803,307.0,91280.0,78000.0,15.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,30.0,0,49.0,0,1.0,0,1.0,1.0
26806,868.0,13007.0,75004.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,342.06,0,35.0,1,3.0,-1,1.0,1.0
26810,868.0,75008.0,16470.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,454.03,0,29.0,1,0.0,0,1.0,1.0
